ANÁLISIS COMPLETO DE RAÍCES DIGITALES - PRIMOS DE SOPHIE GERMAIN
Límite de búsqueda: 10000000
Total de primos encontrados: 56032
Fecha de análisis: 2025-07-30T12:26:03.856
================================================================================

TABLA COMPLETA DE RESULTADOS
----------------------------------------
p	2p+1	raíz(p)	raíz(2p+1)
5081441	10162883	5	2
5081669	10163339	8	8
5081981	10163963	5	2
5082089	10164179	5	2
5083049	10166099	2	5
5083889	10167779	5	2
5083973	10167947	8	8
5084099	10168199	8	8
5084129	10168259	2	5
5084213	10168427	5	2
5084393	10168787	5	2
5084399	10168799	2	5
5084489	10168979	2	5
5084939	10169879	2	5
5085011	10170023	2	5
5085089	10170179	8	8
5085383	10170767	5	2
5085401	10170803	5	2
5085413	10170827	8	8
5085719	10171439	8	8
5086379	10172759	2	5
5086409	10172819	5	2
5086589	10173179	5	2
5086769	10173539	5	2
5086793	10173587	2	5
5086811	10173623	2	5
5087051	10174103	8	8
5087279	10174559	2	5
5087399	10174799	5	2
5087501	10175003	8	8
5087591	10175183	8	8
5087711	10175423	2	5
5087741	10175483	5	2
5087783	10175567	2	5
5088521	10177043	2	5
5089013	10178027	8	8
5089229	10178459	8	8
5089631	10179263	5	2
5089709	10179419	2	5
5089769	10179539	8	8
5089811	10179623	5	2
5089943	10179887	2	5
5090171	10180343	5	2
5090609	10181219	2	5
5090699	10181399	2	5
5091323	10182647	5	2
5091413	10182827	5	2
5091953	10183907	5	2
5092289	10184579	8	8
5092481	10184963	2	5
5092709	10185419	5	2
5092721	10185443	8	8
5092793	10185587	8	8
5092889	10185779	5	2
5092973	10185947	8	8
5093201	10186403	2	5
5093213	10186427	5	2
5093279	10186559	8	8
5093321	10186643	5	2
5093351	10186703	8	8
5093519	10187039	5	2
5093663	10187327	5	2
5094233	10188467	8	8
5094359	10188719	8	8
5094539	10189079	8	8
5094629	10189259	8	8
5094773	10189547	8	8
5094839	10189679	2	5
5095133	10190267	8	8
5095319	10190639	5	2
5095379	10190759	2	5
5096159	10192319	8	8
5096471	10192943	5	2
5096711	10193423	2	5
5097023	10194047	8	8
5097353	10194707	5	2
5097461	10194923	5	2
5097563	10195127	8	8
5097803	10195607	5	2
5097863	10195727	2	5
5097941	10195883	8	8
5097959	10195919	8	8
5098031	10196063	8	8
5098091	10196183	5	2
5098133	10196267	2	5
5098169	10196339	2	5
5098763	10197527	2	5
5098979	10197959	2	5
5099021	10198043	8	8
5099309	10198619	8	8
5099333	10198667	5	2
5099411	10198823	2	5
5099669	10199339	8	8
5099729	10199459	5	2
5099849	10199699	8	8
5099981	10199963	5	2
5100083	10200167	8	8
5100239	10200479	2	5
5100479	10200959	8	8
5100713	10201427	8	8
5100899	10201799	5	2
5100929	10201859	8	8
5100971	10201943	5	2
5101049	10202099	2	5
5101289	10202579	8	8
5101373	10202747	2	5
5101451	10202903	8	8
5101493	10202987	5	2
5101511	10203023	5	2
5101559	10203119	8	8
5101913	10203827	2	5
5102543	10205087	2	5
5103149	10206299	5	2
5103239	10206479	5	2
5103881	10207763	8	8
5103929	10207859	2	5
5104013	10208027	5	2
5104163	10208327	2	5
5104373	10208747	5	2
5104433	10208867	2	5
5104523	10209047	2	5
5104601	10209203	8	8
5104679	10209359	5	2
5105123	10210247	8	8
5105141	10210283	8	8
5105231	10210463	8	8
5105393	10210787	8	8
5105753	10211507	8	8
5105843	10211687	8	8
5106089	10212179	2	5
5106473	10212947	8	8
5106641	10213283	5	2
5106719	10213439	2	5
5107013	10214027	8	8
5107061	10214123	2	5
5107139	10214279	8	8
5107331	10214663	2	5
5107643	10215287	8	8
5107691	10215383	2	5
5107793	10215587	5	2
5108039	10216079	8	8
5108399	10216799	8	8
5108639	10217279	5	2
5109029	10218059	8	8
5109113	10218227	2	5
5109161	10218323	5	2
5109179	10218359	5	2
5109551	10219103	8	8
5110223	10220447	5	2
5110229	10220459	2	5
5110541	10221083	8	8
5110811	10221623	8	8
5110823	10221647	2	5
5110883	10221767	8	8
5111153	10222307	8	8
5111189	10222379	8	8
5111201	10222403	2	5
5111231	10222463	5	2
5111261	10222523	8	8
5111303	10222607	5	2
5111651	10223303	2	5
5112059	10224119	5	2
5112389	10224779	2	5
5112713	10225427	2	5
5113211	10226423	5	2
5113331	10226663	8	8
5113343	10226687	2	5
5113649	10227299	2	5
5114321	10228643	8	8
5114471	10228943	5	2
5114513	10229027	2	5
5114663	10229327	8	8
5114801	10229603	2	5
5115251	10230503	2	5
5115371	10230743	5	2
5115413	10230827	2	5
5115431	10230863	2	5
5115833	10231667	8	8
5116211	10232423	8	8
5116469	10232939	5	2
5116691	10233383	2	5
5116901	10233803	5	2
5116973	10233947	5	2
5117039	10234079	8	8
5117363	10234727	8	8
5117471	10234943	8	8
5118089	10236179	5	2
5118143	10236287	5	2
5118203	10236407	2	5
5118209	10236419	8	8
5118341	10236683	5	2
5118359	10236719	5	2
5118881	10237763	5	2
5119043	10238087	5	2
5119139	10238279	2	5
5119199	10238399	8	8
5119319	10238639	2	5
5119463	10238927	2	5
5119571	10239143	2	5
5119661	10239323	2	5
5120033	10240067	5	2
5120729	10241459	8	8
5120831	10241663	2	5
5120963	10241927	8	8
5121323	10242647	8	8
5121359	10242719	8	8
5121533	10243067	2	5
5121713	10243427	2	5
5121911	10243823	2	5
5122121	10244243	5	2
5122301	10244603	5	2
5122679	10245359	5	2
5122739	10245479	2	5
5122919	10245839	2	5
5123003	10246007	5	2
5123201	10246403	5	2
5123231	10246463	8	8
5123441	10246883	2	5
5123693	10247387	2	5
5123753	10247507	8	8
5123771	10247543	8	8
5123873	10247747	2	5
5124011	10248023	5	2
5124683	10249367	2	5
5125511	10251023	2	5
5125541	10251083	5	2
5125733	10251467	8	8
5125931	10251863	8	8
5126003	10252007	8	8
5126081	10252163	5	2
5126123	10252247	2	5
5126483	10252967	2	5
5126603	10253207	5	2
5126813	10253627	8	8
5126909	10253819	5	2
5126963	10253927	5	2
5127203	10254407	2	5
5127641	10255283	8	8
5127971	10255943	5	2
5128391	10256783	2	5
5128523	10257047	8	8
5128583	10257167	5	2
5128691	10257383	5	2
5128859	10257719	2	5
5129171	10258343	8	8
5129279	10258559	8	8
5129681	10259363	5	2
5130113	10260227	5	2
5130509	10261019	5	2
5130641	10261283	2	5
5130683	10261367	8	8
5130689	10261379	5	2
5130743	10261487	5	2
5130809	10261619	8	8
5131019	10262039	2	5
5131163	10262327	2	5
5131421	10262843	8	8
5131649	10263299	2	5
5131799	10263599	8	8
5131823	10263647	5	2
5131853	10263707	8	8
5132273	10264547	5	2
5132591	10265183	8	8
5132741	10265483	5	2
5132993	10265987	5	2
5132999	10265999	2	5
5133113	10266227	8	8
5133263	10266527	5	2
5133389	10266779	5	2
5133701	10267403	2	5
5134043	10268087	2	5
5134169	10268339	2	5
5134193	10268387	8	8
5134253	10268507	5	2
5134361	10268723	5	2
5134373	10268747	8	8
5134751	10269503	8	8
5135093	10270187	8	8
5135381	10270763	8	8
5135573	10271147	2	5
5135873	10271747	5	2
5136041	10272083	2	5
5136401	10272803	2	5
5136611	10273223	5	2
5136893	10273787	8	8
5137019	10274039	8	8
5137193	10274387	2	5
5137529	10275059	5	2
5137739	10275479	8	8
5137871	10275743	5	2
5137943	10275887	5	2
5138663	10277327	5	2
5138753	10277507	5	2
5138849	10277699	2	5
5139371	10278743	2	5
5139461	10278923	2	5
5139479	10278959	2	5
5139551	10279103	2	5
5139581	10279163	5	2
5139791	10279583	8	8
5140049	10280099	5	2
5140181	10280363	2	5
5140361	10280723	2	5
5140403	10280807	8	8
5140589	10281179	5	2
5140643	10281287	5	2
5140673	10281347	8	8
5140871	10281743	8	8
5141093	10282187	5	2
5141099	10282199	2	5
5141249	10282499	8	8
5141309	10282619	5	2
5141681	10283363	8	8
5141813	10283627	5	2
5141963	10283927	2	5
5142101	10284203	5	2
5142173	10284347	5	2
5142353	10284707	5	2
5142779	10285559	8	8
5143013	10286027	8	8
5143031	10286063	8	8
5143109	10286219	5	2
5143403	10286807	2	5
5143793	10287587	5	2
5144189	10288379	5	2
5144603	10289207	5	2
5144669	10289339	8	8
5145071	10290143	5	2
5145083	10290167	8	8
5145593	10291187	5	2
5145851	10291703	2	5
5146301	10292603	2	5
5146409	10292819	2	5
5146451	10292903	8	8
5146649	10293299	8	8
5146763	10293527	5	2
5147249	10294499	5	2
5147399	10294799	2	5
5147531	10295063	8	8
5148119	10296239	2	5
5148131	10296263	5	2
5148551	10297103	2	5
5148623	10297247	2	5
5148659	10297319	2	5
5148701	10297403	8	8
5148719	10297439	8	8
5149103	10298207	5	2
5149409	10298819	5	2
5149421	10298843	8	8
5149583	10299167	8	8
5149643	10299287	5	2
5149829	10299659	2	5
5149841	10299683	5	2
5150129	10300259	5	2
5150441	10300883	2	5
5150633	10301267	5	2
5150693	10301387	2	5
5151203	10302407	8	8
5151431	10302863	2	5
5151521	10303043	2	5
5151929	10303859	5	2
5152001	10304003	5	2
5152319	10304639	8	8
5152331	10304663	2	5
5152403	10304807	2	5
5152949	10305899	8	8
5153129	10306259	8	8
5153381	10306763	8	8
5153639	10307279	5	2
5153651	10307303	8	8
5153663	10307327	2	5
5153699	10307399	2	5
5153849	10307699	8	8
5153891	10307783	5	2
5154239	10308479	2	5
5154293	10308587	2	5
5154353	10308707	8	8
5154641	10309283	8	8
5154911	10309823	8	8
5154923	10309847	2	5
5155103	10310207	2	5
5155499	10310999	2	5
5155511	10311023	5	2
5155673	10311347	5	2
5155961	10311923	5	2
5156141	10312283	5	2
5156309	10312619	2	5
5156561	10313123	2	5
5156663	10313327	5	2
5156891	10313783	8	8
5156993	10313987	2	5
5157143	10314287	8	8
5157203	10314407	5	2
5157419	10314839	5	2
5157479	10314959	2	5
5157599	10315199	5	2
5157629	10315259	8	8
5157731	10315463	2	5
5158073	10316147	2	5
5158721	10317443	2	5
5158733	10317467	5	2
5158841	10317683	5	2
5158883	10317767	2	5
5159081	10318163	2	5
5159513	10319027	2	5
5159663	10319327	8	8
5159669	10319339	5	2
5159711	10319423	2	5
5160101	10320203	5	2
5160719	10321439	2	5
5160773	10321547	2	5
5160791	10321583	2	5
5160803	10321607	5	2
5160821	10321643	5	2
5160839	10321679	5	2
5160923	10321847	8	8
5160959	10321919	8	8
5161133	10322267	2	5
5161181	10322363	5	2
5161529	10323059	2	5
5161571	10323143	8	8
5162123	10324247	2	5
5162141	10324283	2	5
5162711	10325423	5	2
5162831	10325663	8	8
5162981	10325963	5	2
5163773	10327547	5	2
5164193	10328387	2	5
5164331	10328663	5	2
5164781	10329563	5	2
5165021	10330043	2	5
5165123	10330247	5	2
5165333	10330667	8	8
5165423	10330847	8	8
5165453	10330907	2	5
5165519	10331039	5	2
5165591	10331183	5	2
5165801	10331603	8	8
5165939	10331879	2	5
5166131	10332263	5	2
5166383	10332767	5	2
5166653	10333307	5	2
5166701	10333403	8	8
5166893	10333787	2	5
5167061	10334123	8	8
5167163	10334327	2	5
5167661	10335323	5	2
5168021	10336043	5	2
5168309	10336619	5	2
5168711	10337423	2	5
5168981	10337963	2	5
5169299	10338599	5	2
5169449	10338899	2	5
5169509	10339019	8	8
5170001	10340003	5	2
5170073	10340147	5	2
5170241	10340483	2	5
5170271	10340543	5	2
5170283	10340567	8	8
5170463	10340927	8	8
5170751	10341503	8	8
5170829	10341659	5	2
5171129	10342259	8	8
5171189	10342379	5	2
5171753	10343507	2	5
5171843	10343687	2	5
5171951	10343903	2	5
5172053	10344107	5	2
5172239	10344479	2	5
5172383	10344767	2	5
5172521	10345043	5	2
5172659	10345319	8	8
5172851	10345703	2	5
5172899	10345799	5	2
5173211	10346423	2	5
5173319	10346639	2	5
5173331	10346663	5	2
5173589	10347179	2	5
5173859	10347719	2	5
5174003	10348007	2	5
5174189	10348379	8	8
5174219	10348439	2	5
5174243	10348487	8	8
5174399	10348799	2	5
5174423	10348847	8	8
5174531	10349063	8	8
5174633	10349267	2	5
5175041	10350083	5	2
5175101	10350203	2	5
5175251	10350503	8	8
5175323	10350647	8	8
5176091	10352183	2	5
5176169	10352339	8	8
5176511	10353023	8	8
5176631	10353263	2	5
5176973	10353947	2	5
5177033	10354067	8	8
5177351	10354703	2	5
5177363	10354727	5	2
5177453	10354907	5	2
5177621	10355243	2	5
5178083	10356167	5	2
5178143	10356287	2	5
5178161	10356323	2	5
5178521	10357043	2	5
5178809	10357619	2	5
5178923	10357847	8	8
5179103	10358207	8	8
5179481	10358963	8	8
5179589	10359179	8	8
5179613	10359227	5	2
5179649	10359299	5	2
5179859	10359719	8	8
5180159	10360319	2	5
5180243	10360487	5	2
5180459	10360919	5	2
5180501	10361003	2	5
5180579	10361159	8	8
5180771	10361543	2	5
5180963	10361927	5	2
5181023	10362047	2	5
5181101	10362203	8	8
5181191	10362383	8	8
5181383	10362767	2	5
5181551	10363103	8	8
5181581	10363163	2	5
5181971	10363943	5	2
5181983	10363967	8	8
5182091	10364183	8	8
5182319	10364639	2	5
5182979	10365959	5	2
5183159	10366319	5	2
5183309	10366619	2	5
5183369	10366739	8	8
5183411	10366823	5	2
5183729	10367459	8	8
5183813	10367627	2	5
5183819	10367639	8	8
5183831	10367663	2	5
5183891	10367783	8	8
5183939	10367879	2	5
5184143	10368287	8	8
5184233	10368467	8	8
5184281	10368563	2	5
5184293	10368587	5	2
5184323	10368647	8	8
5184401	10368803	5	2
5184563	10369127	5	2
5184863	10369727	8	8
5184911	10369823	2	5
5185139	10370279	5	2
5185529	10371059	8	8
5185709	10371419	8	8
5185781	10371563	8	8
5185919	10371839	2	5
5185931	10371863	5	2
5185949	10371899	5	2
5186033	10372067	8	8
5186141	10372283	8	8
5186381	10372763	5	2
5186543	10373087	5	2
5186729	10373459	2	5
5187113	10374227	8	8
5187239	10374479	8	8
5187449	10374899	2	5
5187593	10375187	2	5
5187629	10375259	2	5
5187761	10375523	8	8
5188061	10376123	2	5
5188091	10376183	5	2
5188499	10376999	8	8
5188619	10377239	2	5
5188763	10377527	2	5
5189069	10378139	2	5
5189081	10378163	5	2
5189153	10378307	5	2
5189633	10379267	8	8
5189711	10379423	5	2
5189939	10379879	8	8
5190281	10380563	8	8
5190413	10380827	5	2
5190611	10381223	5	2
5190863	10381727	5	2
5190929	10381859	8	8
5190953	10381907	5	2
5191181	10382363	8	8
5191253	10382507	8	8
5191331	10382663	5	2
5191421	10382843	5	2
5191799	10383599	5	2
5191943	10383887	5	2
5192129	10384259	2	5
5192153	10384307	8	8
5192483	10384967	5	2
5192669	10385339	2	5
5192699	10385399	5	2
5193299	10386599	2	5
5193869	10387739	5	2
5194991	10389983	2	5
5195153	10390307	2	5
5195441	10390883	2	5
5195609	10391219	8	8
5195639	10391279	2	5
5195831	10391663	5	2
5195903	10391807	5	2
5196209	10392419	5	2
5196473	10392947	8	8
5196479	10392959	5	2
5196563	10393127	8	8
5196641	10393283	5	2
5196701	10393403	2	5
5196839	10393679	5	2
5196881	10393763	2	5
5197253	10394507	5	2
5197319	10394639	8	8
5197403	10394807	2	5
5197463	10394927	8	8
5197691	10395383	2	5
5197721	10395443	5	2
5197823	10395647	8	8
5198159	10396319	2	5
5198201	10396403	8	8
5198261	10396523	5	2
5198309	10396619	8	8
5198423	10396847	5	2
5198639	10397279	5	2
5198813	10397627	8	8
5199011	10398023	8	8
5199119	10398239	8	8
5199329	10398659	2	5
5199809	10399619	5	2
5199959	10399919	2	5
5200061	10400123	5	2
5200133	10400267	5	2
5200379	10400759	8	8
5200421	10400843	5	2
5200493	10400987	5	2
5200511	10401023	5	2
5200781	10401563	5	2
5200859	10401719	2	5
5201081	10402163	8	8
5201159	10402319	5	2
5201291	10402583	2	5
5201621	10403243	8	8
5201699	10403399	5	2
5201741	10403483	2	5
5201909	10403819	8	8
5201951	10403903	5	2
5202479	10404959	2	5
5203001	10406003	2	5
5203409	10406819	5	2
5203631	10407263	2	5
5203721	10407443	2	5
5203889	10407779	8	8
5204009	10408019	2	5
5205071	10410143	2	5
5205251	10410503	2	5
5205269	10410539	2	5
5205653	10411307	8	8
5205701	10411403	2	5
5205839	10411679	5	2
5205989	10411979	2	5
5206013	10412027	8	8
5206121	10412243	8	8
5206511	10413023	2	5
5206739	10413479	5	2
5206793	10413587	5	2
5206823	10413647	8	8
5207003	10414007	8	8
5207201	10414403	8	8
5207291	10414583	8	8
5207549	10415099	5	2
5207981	10415963	5	2
5208173	10416347	8	8
5208293	10416587	2	5
5209013	10418027	2	5
5209031	10418063	2	5
5209541	10419083	8	8
5209889	10419779	5	2
5210039	10420079	2	5
5210273	10420547	2	5
5210399	10420799	2	5
5210519	10421039	5	2
5210951	10421903	5	2
5211023	10422047	5	2
5211071	10422143	8	8
5211359	10422719	8	8
5211509	10423019	5	2
5211539	10423079	8	8
5211659	10423319	2	5
5211743	10423487	5	2
5211803	10423607	2	5
5212019	10424039	2	5
5212139	10424279	5	2
5212943	10425887	8	8
5213231	10426463	8	8
5213321	10426643	8	8
5213693	10427387	2	5
5213861	10427723	8	8
5213909	10427819	2	5
5214119	10428239	5	2
5214593	10429187	2	5
5214719	10429439	2	5
5215121	10430243	8	8
5215271	10430543	5	2
5215361	10430723	5	2
5215499	10430999	8	8
5215739	10431479	5	2
5215811	10431623	5	2
5215841	10431683	8	8
5215901	10431803	5	2
5216129	10432259	8	8
5216213	10432427	2	5
5216681	10433363	2	5
5216993	10433987	8	8
5217221	10434443	2	5
5217263	10434527	8	8
5217353	10434707	8	8
5217431	10434863	5	2
5217449	10434899	5	2
5217743	10435487	2	5
5217809	10435619	5	2
5217911	10435823	8	8
5217923	10435847	2	5
5218061	10436123	5	2
5218553	10437107	2	5
5218589	10437179	2	5
5218793	10437587	8	8
5218919	10437839	8	8
5219111	10438223	2	5
5219261	10438523	8	8
5219339	10438679	5	2
5219381	10438763	2	5
5219531	10439063	8	8
5219783	10439567	8	8
5220053	10440107	8	8
5220233	10440467	8	8
5220389	10440779	2	5
5220641	10441283	2	5
5220731	10441463	2	5
5220983	10441967	2	5
5221301	10442603	5	2
5221451	10442903	2	5
5221721	10443443	2	5
5221889	10443779	8	8
5222141	10444283	8	8
5222183	10444367	5	2
5222411	10444823	8	8
5222429	10444859	8	8
5222879	10445759	8	8
5222963	10445927	2	5
5223083	10446167	5	2
5223293	10446587	8	8
5223371	10446743	5	2
5223611	10447223	2	5
5223671	10447343	8	8
5224133	10448267	2	5
5224421	10448843	2	5
5224643	10449287	8	8
5224721	10449443	5	2
5224811	10449623	5	2
5224913	10449827	8	8
5224931	10449863	8	8
5224991	10449983	5	2
5225039	10450079	8	8
5225261	10450523	5	2
5225471	10450943	8	8
5225609	10451219	2	5
5226983	10453967	8	8
5227121	10454243	2	5
5227283	10454567	2	5
5227349	10454699	5	2
5227361	10454723	8	8
5227433	10454867	8	8
5227529	10455059	5	2
5227613	10455227	8	8
5227853	10455707	5	2
5228159	10456319	5	2
5228189	10456379	8	8
5228309	10456619	2	5
5228339	10456679	5	2
5228441	10456883	8	8
5228651	10457303	2	5
5229071	10458143	8	8
5229299	10458599	2	5
5229401	10458803	5	2
5229443	10458887	2	5
5229491	10458983	5	2
5230259	10460519	8	8
5230691	10461383	8	8
5231021	10462043	5	2
5231111	10462223	5	2
5231483	10462967	8	8
5231753	10463507	8	8
5231981	10463963	2	5
5232173	10464347	5	2
5232329	10464659	8	8
5232401	10464803	8	8
5233043	10466087	2	5
5233073	10466147	5	2
5233139	10466279	8	8
5233223	10466447	2	5
5233313	10466627	2	5
5233439	10466879	2	5
5233619	10467239	2	5
5233649	10467299	5	2
5234111	10468223	8	8
5234483	10468967	2	5
5234513	10469027	5	2
5234549	10469099	5	2
5234681	10469363	2	5
5234693	10469387	5	2
5234843	10469687	2	5
5234849	10469699	8	8
5235029	10470059	8	8
5235539	10471079	5	2
5235749	10471499	8	8
5235803	10471607	8	8
5236139	10472279	2	5
5236271	10472543	8	8
5236541	10473083	8	8
5237579	10475159	2	5
5237789	10475579	5	2
5237933	10475867	5	2
5238041	10476083	5	2
5238113	10476227	5	2
5238143	10476287	8	8
5238179	10476359	8	8
5238203	10476407	5	2
5238251	10476503	8	8
5238323	10476647	8	8
5238419	10476839	5	2
5238449	10476899	8	8
5238671	10477343	5	2
5238731	10477463	2	5
5238809	10477619	8	8
5238911	10477823	2	5
5239271	10478543	2	5
5239529	10479059	8	8
5239673	10479347	8	8
5239931	10479863	5	2
5240099	10480199	2	5
5240303	10480607	8	8
5240381	10480763	5	2
5240549	10481099	2	5
5240621	10481243	2	5
5240783	10481567	2	5
5240951	10481903	8	8
5241293	10482587	8	8
5241569	10483139	5	2
5241959	10483919	8	8
5242241	10484483	2	5
5242421	10484843	2	5
5242439	10484879	2	5
5242469	10484939	5	2
5242571	10485143	8	8
5242619	10485239	2	5
5242661	10485323	8	8
5242703	10485407	5	2
5242883	10485767	5	2
5242949	10485899	8	8
5243081	10486163	5	2
5243489	10486979	8	8
5243501	10487003	2	5
5243729	10487459	5	2
5244293	10488587	2	5
5244311	10488623	2	5
5244671	10489343	2	5
5244773	10489547	5	2
5244803	10489607	8	8
5244881	10489763	5	2
5246009	10492019	8	8
5246249	10492499	5	2
5246453	10492907	2	5
5246519	10493039	5	2
5246561	10493123	2	5
5246621	10493243	8	8
5247083	10494167	2	5
5247299	10494599	2	5
5247491	10494983	5	2
5247659	10495319	2	5
5247701	10495403	8	8
5248091	10496183	2	5
5248181	10496363	2	5
5248499	10496999	5	2
5248583	10497167	8	8
5248829	10497659	2	5
5249399	10498799	5	2
5249663	10499327	8	8
5249813	10499627	5	2
5249903	10499807	5	2
5250071	10500143	2	5
5250449	10500899	2	5
5250461	10500923	5	2
5250491	10500983	8	8
5250533	10501067	5	2
5250743	10501487	8	8
5250761	10501523	8	8
5250779	10501559	8	8
5250803	10501607	5	2
5250851	10501703	8	8
5251271	10502543	5	2
5251859	10503719	8	8
5252249	10504499	2	5
5252333	10504667	5	2
5252603	10505207	5	2
5252693	10505387	5	2
5253029	10506059	8	8
5253173	10506347	8	8
5253203	10506407	2	5
5253383	10506767	2	5
5253431	10506863	5	2
5253779	10507559	2	5
5254163	10508327	8	8
5254169	10508339	5	2
5254349	10508699	5	2
5255021	10510043	2	5
5255429	10510859	5	2
5255531	10511063	8	8
5255819	10511639	8	8
5256239	10512479	5	2
5256269	10512539	8	8
5256371	10512743	2	5
5256389	10512779	2	5
5256683	10513367	8	8
5256851	10513703	5	2
5257079	10514159	8	8
5257253	10514507	2	5
5257463	10514927	5	2
5257793	10515587	2	5
5258063	10516127	2	5
5258171	10516343	2	5
5258303	10516607	8	8
5258399	10516799	5	2
5258531	10517063	2	5
5258723	10517447	5	2
5259011	10518023	5	2
5259071	10518143	2	5
5259263	10518527	5	2
5259311	10518623	8	8
5259473	10518947	8	8
5259563	10519127	8	8
5259671	10519343	8	8
5259731	10519463	5	2
5259833	10519667	8	8
5260439	10520879	2	5
5260481	10520963	8	8
5260679	10521359	8	8
5260883	10521767	5	2
5260889	10521779	2	5
5260943	10521887	2	5
5261051	10522103	2	5
5261153	10522307	5	2
5261429	10522859	2	5
5261471	10522943	8	8
5261783	10523567	5	2
5262149	10524299	2	5
5262371	10524743	8	8
5262539	10525079	5	2
5262599	10525199	2	5
5262863	10525727	5	2
5263229	10526459	2	5
5263613	10527227	8	8
5265059	10530119	5	2
5265131	10530263	5	2
5265209	10530419	2	5
5265653	10531307	5	2
5265761	10531523	5	2
5266031	10532063	5	2
5266169	10532339	8	8
5266193	10532387	5	2
5266301	10532603	5	2
5266799	10533599	8	8
5266883	10533767	2	5
5266979	10533959	8	8
5267309	10534619	5	2
5267369	10534739	2	5
5267519	10535039	8	8
5267711	10535423	2	5
5268083	10536167	5	2
5268293	10536587	8	8
5268551	10537103	5	2
5268743	10537487	8	8
5268761	10537523	8	8
5268953	10537907	2	5
5269079	10538159	2	5
5269109	10538219	5	2
5269259	10538519	2	5
5269769	10539539	8	8
5270183	10540367	8	8
5270861	10541723	2	5
5271401	10542803	2	5
5271599	10543199	2	5
5271653	10543307	2	5
5271743	10543487	2	5
5272103	10544207	2	5
5272121	10544243	2	5
5272583	10545167	5	2
5272979	10545959	5	2
5273123	10546247	5	2
5273189	10546379	8	8
5273309	10546619	2	5
5273381	10546763	2	5
5273531	10547063	8	8
5273711	10547423	8	8
5273753	10547507	5	2
5273759	10547519	2	5
5274023	10548047	5	2
5274221	10548443	5	2
5274299	10548599	2	5
5274623	10549247	2	5
5274653	10549307	5	2
5275079	10550159	8	8
5275271	10550543	2	5
5275313	10550627	8	8
5275373	10550747	5	2
5275481	10550963	5	2
5276261	10552523	2	5
5276861	10553723	8	8
5277059	10554119	8	8
5277119	10554239	5	2
5277179	10554359	2	5
5277341	10554683	2	5
5277773	10555547	2	5
